file_name,#followers,user_engagement,verified,depth,user_id1,tweet_id1,t1,user_id2,t2,veracity,resp_time,retw_prob,length,#hashs,#mentions,#URLs,sentiment_score,text,label
514468018970034176,6586689,51.01752241238794,1,0.0,ROOT,514468018970034176,0.0,5695632,0.0,0,0.0,1.7155812275332873e-05,76,0,0,1,0.0,iphone 6 plus users are sitting on and bending their enormous new phones URL,1
407209131351629824,330830,15.15953307392996,1,0.0,ROOT,407209131351629824,0.0,54060157,0.0,1,0.0,0.0005501314874709,97,0,0,2,0.4767,we send our deepest condolences to the family and friends of paul walker and roger rodas. URL URL,0
407169212428206080,151,0.92443919716647,0,0.0,ROOT,407169212428206080,0.0,326637270,0.0,1,0.0,0.4701986754966887,94,2,0,0,-0.8063,#rip to the driver who died with #paulwalker that no one cares about because he wasn't famous.,0
407253198395555840,2643048,50.10094909404659,1,0.0,ROOT,407253198395555840,0.0,275686563,0.0,1,0.0,9.042590221592646e-05,72,0,0,1,-0.8225,fast & furious 7 might still come out even after paul walker's death URL,0
514106273852174337,7410506,55.049934583515046,1,0.0,ROOT,514106273852174337,0.0,14173315,0.0,1,0.0,5.222315453222762e-05,88,0,0,2,-0.296,just in: missing afghan soldiers found trying to enter canada near niagara falls URL URL,0
536962520477470720,3156073,221.87605956471936,1,0.0,ROOT,536962520477470720,0.0,16973333,0.0,1,0.0,6.336989036692116e-05,75,0,0,2,0.4215,that powerful letter from lego to parents from the 1970s? it's real URL URL,0
509463916586762241,17510040,61.674023081595465,1,0.0,ROOT,509463916586762241,0.0,3108351,0.0,1,0.0,6.738990887513678e-06,68,0,0,1,0.0,breaking: microsoft is near a deal to buy minecraft maker mojang URL,0
436146437530075136,123583,10.012556266287609,0,0.0,ROOT,436146437530075136,0.0,25116235,0.0,1,0.0,0.0039163962680951,118,5,2,1,-0.3412,not good for fancy #swiss #brand @nestle : philly steak & cheese @hotpockets linked to massive #beef #recall URL #food,0
535474861616148480,2085,2.0949121606205794,1,0.0,ROOT,535474861616148480,0.0,16630960,0.0,1,0.0,0.0201438848920863,133,1,0,0,0.0,"breaking: fsu shooter identified as myron may, a lawyer who graduated from fsu before attending texas tech's law school. #fsushooting",0
518665533089406976,3074459,83.83194308145241,1,0.0,ROOT,518665533089406976,0.0,64643056,0.0,0,0.0,4.7488029601305466e-05,73,1,0,2,-0.6908,#mexico mass grave discovered after student protesters go missing URL URL,1
531659884430106624,45959489,82.47966988727859,1,0.0,ROOT,531659884430106624,0.0,807095,0.0,1,0.0,2.5892367950392137e-06,59,0,0,1,0.2584,"in new york city, marijuana may mean ticket, not arrest URL",0
524961908903149568,9491802,21.316789215686278,1,0.0,ROOT,524961908903149568,0.0,6017542,0.0,1,0.0,1.917444127047741e-05,119,0,2,1,-0.3182,"2 new victims en route to ottawa hospital; 1 shot, both non-life-threatening, hospital says - @michaelctv, @cbcnews URL",0
519348106836860929,2690687,27.63871681415929,1,0.0,ROOT,519348106836860929,0.0,14885549,0.0,1,0.0,5.5747844323773074e-05,88,0,0,2,-0.128,"hp confirmed that it's splitting into two companies. and cutting 5,000 jobs. URL $hp URL",0
552112474913136641,2786056,49.83461792556706,1,0.0,ROOT,552112474913136641,0.0,14629315,0.0,0,0.0,0.000755548345044,59,0,0,2,0.0,president obama’s daughter wears a pro era t-shirt: URL URL,1
524950507023245313,120768,13.827331486611264,1,0.0,ROOT,524950507023245313,0.0,17679977,0.0,1,0.0,0.0004968203497615,76,0,0,2,0.4019,listen to our live special coverage of parliament hill shooting here URL URL,0
549599086073368576,81790,31.38311218335344,1,0.0,ROOT,549599086073368576,0.0,44317593,0.0,0,0.0,0.000660227411664,86,0,0,2,0.4939,argentina's president adopted a jewish boy to save him from life as a werewolf URL URL,1
427652211414274048,1301699,25.359409431467608,0,0.0,ROOT,427652211414274048,0.0,14669951,0.0,1,0.0,6.606750101213875e-05,56,0,0,1,0.0,ex-marlboro man dies from smoking-related disease... URL,0
489798219283857408,208550,86.638737446198,1,0.0,ROOT,489798219283857408,0.0,271413771,0.0,0,0.0,0.0008535123471589,78,1,0,2,-0.2023,ukrainian minister says rebels shot down #mh17 malaysia airlines plane URL URL,1
553103772852191233,2737,1.198446327683616,0,0.0,ROOT,553103772852191233,0.0,21291400,0.0,0,0.0,0.0343441724515893,92,1,0,2,0.8201,the image that everyone is sharing isn't by banksy — but it's awesome. #charliehebdo URL URL,1
407163499723624449,11482275,122.54825236315672,1,0.0,ROOT,407163499723624449,0.0,14511951,0.0,1,0.0,1.8201967815611453e-05,101,0,0,1,-0.1779,paul walker died shortly after attending a charity event for his organization reach out worldwide URL,0
531568534066057217,2271,2.028073916133617,0,0.0,ROOT,531568534066057217,0.0,1114067306,0.0,0,0.0,0.0233377366798767,95,0,1,1,0.0,alpha male rt @marc_leibowitz: photo of vladimir putin's motorcade. posted without comment. URL,1
532559937269166080,139741,31.01991662806855,1,0.0,ROOT,532559937269166080,0.0,18058293,0.0,0,0.0,0.000901668085959,86,0,0,2,-0.4588,"bruh, just chill. did you see the slang words this chick-fil-a manager banned? URL URL",1
504131150429061121,478,7.49025672749768,0,0.0,ROOT,504131150429061121,0.0,166329578,0.0,1,0.0,0.2635983263598326,98,1,0,2,0.0,"breaking: fbi uncovers new audio from neighbor on skype, lawyer counts 11 shots #mikebrown URL URL",0
519178213441167360,2235,0.2210361067503924,0,0.0,ROOT,519178213441167360,0.0,468082397,0.0,1,0.0,0.0080536912751677,78,0,0,2,0.4404,are two hewlett-packards better than one? how the new h-ps would look: URL URL,0
356297080169447425,1321,12.764537654909438,0,0.0,ROOT,356297080169447425,0.0,503238478,0.0,0,0.0,0.0870552611657834,112,0,0,0,0.4199,obama files federal charges against george zimmerman 🙌🙌🙌 that's myyyyyyy president! yaassssss 🙏 praise the lord.,1
489872500462190593,205602,32.137098560354374,1,0.0,ROOT,489872500462190593,0.0,14940354,0.0,0,0.0,0.0011138023949183,102,1,0,2,-0.4404,new. leaked phone call between rebel leader & russian intel agent: “cossacks” shot down #mh17. URL URL,1
538166788484509696,45905,74.43701436307983,0,0.0,ROOT,538166788484509696,0.0,21426342,0.0,0,0.0,0.0016991613114039,94,0,0,2,0.0,canadian mayor tells muslim to pound pork. refuses to remove pork from school canteen. URL URL,1
551135925862805504,18738481,84.42136079143953,1,0.0,ROOT,551135925862805504,0.0,1367531,0.0,1,0.0,1.7290622436258306e-05,84,0,0,1,0.0,19-year-old girl wakes up during brain surgery to ask doctors: ‘how’s it going?’ URL,0
532199717594497024,529630,18.549940688018975,1,0.0,ROOT,532199717594497024,0.0,26329195,0.0,0,0.0,0.0002379019315371,64,0,0,2,-0.296,no baes allowed: a chick-fil-a manager bans 22 hip words URL URL,1
561280944045576192,478,7.49025672749768,0,0.0,ROOT,561280944045576192,0.0,1379288282,0.0,0,0.0,0.200836820083682,102,1,2,2,0.0,islamic tribunal in texas operating under sharia law♨️wtf is this😡@lodisilverado @amymek #tcot URL URL,1
532007252677656576,96353,25.561407491486943,1,0.0,ROOT,532007252677656576,0.0,16302129,0.0,0,0.0,0.0013388270214731,63,0,0,1,-0.8074,*dead* at this list of banned slang by chick-fil-a manager: URL,1
514535408126795776,63738,17.87621072525396,1,0.0,ROOT,514535408126795776,0.0,23055689,0.0,0,0.0,0.0006275691110483,108,0,1,1,0.0,"quite a design flaw rt @nymag: if you sit with your iphone 6 plus in your pocket, it bends beyond repair URL",1
551106923601219585,18737582,84.42115889359984,1,0.0,ROOT,551106923601219585,0.0,1367531,0.0,1,0.0,2.492317311806828e-05,91,0,0,2,-0.6486,"goodbye elly may: 'beverly hillbillies' star donna douglas dead at 81, reports say. URL URL",0
513437031020916738,1230,1.665035587188612,0,0.0,ROOT,513437031020916738,0.0,2741313561,0.0,0,0.0,0.0642276422764227,97,0,0,2,-0.923,'sean combs hoax: puff daddy arrested in tupac shakur murder totally fake; p diddy is ok' URL URL,1
407182194206322689,312619,24.175339137477224,1,0.0,ROOT,407182194206322689,0.0,3060631,0.0,1,0.0,0.0003102818446735,58,0,0,2,-0.5994,the motoring world responds to paul walker's death URL URL,0
387009577763360768,2187306,24.524734583239216,1,0.0,ROOT,387009577763360768,0.0,15976697,0.0,0,0.0,0.0001435555884727,67,0,0,1,0.3566,really? amber alert website goes dark under government shutdown URL,1
407229989902225408,366758,3.091600633914421,0,0.0,ROOT,407229989902225408,0.0,495605961,0.0,1,0.0,0.0005671314599817,107,0,0,1,0.7117,his movies brought thrills and laughter to millions. can't believe he died in car crash rip paul walker URL,0
501827465032237056,478,7.49025672749768,0,0.0,ROOT,501827465032237056,0.0,48956231,0.0,1,0.0,1.0,105,2,0,1,0.0,#isis beheads photojournalist james wright foley in a massage to us to end its intervention in #iraq. URL,0
527295015643394048,8473980,24.818346774193547,1,0.0,ROOT,527295015643394048,0.0,890891,0.0,1,0.0,5.56999190463041e-05,80,0,0,2,0.2023,jose canseco accidentally shot himself in the hand at his las vegas home URL URL,0
525291306000846848,3154130,221.79106529209625,1,0.0,ROOT,525291306000846848,0.0,16973333,0.0,1,0.0,4.755669550716045e-05,77,1,0,2,0.5719,this cartoon is the perfect tribute to nathan cirillo #ottawashooting URL URL,0
407184730988097536,3192382,48.13643376680626,1,0.0,ROOT,407184730988097536,0.0,14681605,0.0,1,0.0,0.0001011783677517,140,1,0,0,0.6997,"my heart goes out to loved ones and fans of paul walker, who died in a car wreck saturday. word is he was a really good dude. #rippaulwalker",0
504244627680272384,606558,6.927923944284767,1,0.0,ROOT,504244627680272384,0.0,14849562,0.0,1,0.0,0.0006644047230437,102,0,0,1,-0.5574,cnn: new audio reveals 10 shots fired at michael brown. cluster of 6... a pause... and then 4 more URL,0
538729383662338049,1032848,73.2463112803427,1,0.0,ROOT,538729383662338049,0.0,29417304,0.0,0,0.0,0.0003427416231623,132,1,1,0,-0.5574,if darren wilson was paid by @abc it would be a painful reminder that destroying black life remains profitable in america. #ferguson,1
554688527435563008,615130,54.8310461192351,1,0.0,ROOT,554688527435563008,0.0,15755669,0.0,0,0.0,0.0002731130005039,84,0,0,2,-0.8442,tragic: nearly 70 people died at a funeral after drinking contaminated beer: URL URL,1
407209222850756608,513,3.5608133086876155,0,0.0,ROOT,407209222850756608,0.0,1423430694,0.0,1,0.0,0.1812865497076023,105,0,0,1,0.6025,r.i.p rodger rodas the guy no one seems to care about because he's not famous (died with paul walker) URL,0
528357165677817856,285753,14.612408424908423,1,0.0,ROOT,528357165677817856,0.0,16906137,0.0,1,0.0,0.0003114577974684,95,0,0,2,0.2732,afghanistan has been through a lot. you know what it needs now? deer with fangs. -- god URL URL,0
491200302365040640,10095532,45.22664779619895,1,0.0,ROOT,491200302365040640,0.0,2097571,0.0,0,0.0,2.407005396050451e-05,94,1,0,2,0.0,who shot down the plane? where are the black boxes? 8 unanswered questions from #mh17: URL URL,1
509464217549021184,2128343,19.15865178188064,1,0.0,ROOT,509464217549021184,0.0,11928542,0.0,1,0.0,5.732158773280435e-05,65,0,0,1,0.0,"report: microsoft trying to buy mojang, creators of minecraft URL",0
407292452060815360,5135735,30.12175792507205,1,0.0,ROOT,407292452060815360,0.0,40076725,0.0,1,0.0,2.706525940298711e-05,107,1,1,1,-0.7845,"in the wake of paul walker's tragic death, what's the future of the @fastfurious movies? URL #rippaulwalker",0
496698590153416704,478,7.49025672749768,0,0.0,ROOT,496698590153416704,0.0,1239313056,0.0,0,0.0,1.0,82,0,0,0,-0.765,justin bieber ringtone saves russian fisherman from potentially fatal bear attack.,1
553016500492439552,865214,47.94611365120836,1,0.0,ROOT,553016500492439552,0.0,586032653,0.0,0,0.0,0.0001987947490447,102,1,2,1,0.6808,great @banksy homage to charlie hebdo victims: rt @kowalshki: nice work from banksy #jesuischarlie URL,1
504441156575297536,572671,9.515215852795473,1,0.0,ROOT,504441156575297536,0.0,22292529,0.0,0,0.0,0.0002235140246319,93,0,0,1,0.0,looking forward to first matchup between las vegas nhl expansion team and a canadian team URL,1
348209998565879810,138105,18.83345212639582,0,0.0,ROOT,348209998565879810,0.0,27754737,0.0,0,0.0,0.0008399406248868,113,0,0,0,-0.2263,"paula deen: ""forget the food network. i've already been offered a cooking show on the new fox news food channel.""",1
507557659206516736,513887,6.30329886755293,1,0.0,ROOT,507557659206516736,0.0,68577152,0.0,0,0.0,0.0003911365728263,69,0,0,0,0.4847,betty white never die she my lady still i never have the sex with her,1
524958992330522624,852901,72.40467350949989,1,0.0,ROOT,524958992330522624,0.0,14216661,0.0,1,0.0,0.0001242817161663,95,0,0,2,0.4019,"police, bystanders and soldiers rushed in to help after the memorial shooting in ottawa URL URL",0
523123023646175233,2297709,22.428382838283827,1,0.0,ROOT,523123023646175233,0.0,14569869,0.0,0,0.0,6.745849887866566e-05,120,0,0,1,0.6249,the nigerian government says it has secured the release of 200 schoolgirls after agreeing ceasefire with boko haram. URL,1
524929796862918656,1903078,44.812924373682975,1,0.0,ROOT,524929796862918656,0.0,19636948,0.0,1,0.0,9.616001025706777e-05,55,0,0,2,-0.5994,soldier shot at national war memorial in ottawa URL URL,0
537377960471166976,1032860,73.23702998572108,1,0.0,ROOT,537377960471166976,0.0,29417304,0.0,0,0.0,0.0010998586449276,140,1,0,0,-0.5574,"y'all, i just read that abc paid darren wilson $500k for the interview. destroying black life remains a lucrative american career. #ferguson",1
514495841600811009,16888489,75.33479212253829,1,0.0,ROOT,514495841600811009,0.0,14293310,0.0,0,0.0,1.2612140730884806e-05,55,0,0,1,0.0,iphone 6 owners claim it's bending in their pockets URL,1
387281927427727360,9259,0.8526494757721734,1,0.0,ROOT,387281927427727360,0.0,249219716,0.0,0,0.0,0.0209525866724268,86,1,0,2,0.34,never thought i’d see the day when obama would play politics with kids. URL #pjnet URL,1
552498516225179650,6586331,50.983292583537086,1,0.0,ROOT,552498516225179650,0.0,5695632,0.0,1,0.0,4.448607274672348e-05,99,0,0,2,-0.4588,this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL,0
450341615979069440,5888505,10.696428571428571,1,0.0,ROOT,450341615979069440,0.0,18208354,0.0,0,0.0,2.0888154124009403e-05,93,0,2,1,-0.5574,"@dangerburgundy: @joerogan what...successful clone of dinosaurs URL  holy shit, is that real?",1
427846006600777729,2881966,48.85758196721312,1,0.0,ROOT,427846006600777729,0.0,6433472,0.0,1,0.0,4.510809634811792e-05,52,0,0,2,0.0,marlboro man dies of smoking-related disease URL URL,0
407231591191035904,5912,67.95459345300951,0,0.0,ROOT,407231591191035904,0.0,1040889722,0.0,1,0.0,0.0150541271989174,43,0,0,0,-0.8658,"paul walker died too fast, i'm furious.. :/",0
547101266313089024,205,0.0120817843866171,0,0.0,ROOT,547101266313089024,0.0,2902487916,0.0,0,0.0,0.7268292682926829,54,0,0,1,-0.9246,oprah: “bill cosby drugged & tried to rape me” 😳😫😱 URL,1
495583434954514432,23108,2.1439834024896265,0,0.0,ROOT,495583434954514432,0.0,2371458720,0.0,0,0.0,0.0036351047256361,120,1,0,1,-0.9201,"bird pooped on #putin when he was saying ""violence begets violence"" at the opening of monument to the 1st world war. URL",1
407167258452971520,331899,40.50426742532006,1,0.0,ROOT,407167258452971520,0.0,25701904,0.0,1,0.0,0.0004127761758848,91,1,0,2,-0.7402,paul walker mourned by vin diesel and more 'fast & furious' co-stars URL #rippaulwalker URL,0
528240834660298753,10950,3.448268106162843,0,0.0,ROOT,528240834660298753,0.0,15739391,0.0,0,0.0,0.0118721461187214,89,0,0,1,0.6249,"wow. obama disses stay at home moms. ""that’s not a choice we want americans to make."" URL",1
535507913226190849,478,7.49025672749768,0,0.0,ROOT,535507913226190849,0.0,19354734,0.0,0,0.0,0.2112970711297071,108,0,0,1,0.0,"if you need to get your data down under, our melbourne data center will make an aussie out of you yet. ≡ URL",1
519867098945044480,2167010,78.40203067617196,1,0.0,ROOT,519867098945044480,0.0,13049362,0.0,0,0.0,0.0007166556684094,71,0,0,2,0.0,someone spray painted a penis on a $2.4 million bugatti veyron: URL URL,1
358591089462099968,11420739,16.13823081938709,1,0.0,ROOT,358591089462099968,0.0,14075928,0.0,0,0.0,1.4184721321448638e-05,70,0,0,1,0.6705,this week's top story: george zimmerman wins florida state lottery URL,1
516978780171436032,198277,1.5696316262353998,1,0.0,ROOT,516978780171436032,0.0,15669672,0.0,1,0.0,0.0007817346439576,94,3,0,2,0.34,"okla beheading victim colleen hufford, rest in peace #beheading #jihad #jahkeemyisrael URL URL",0
525040836757958657,2881533,48.85573770491804,1,0.0,ROOT,525040836757958657,0.0,6433472,0.0,1,0.0,0.0001821946859536,118,0,0,1,-0.8555,"this photo was taken by a tourist at the national war memorial, shortly before nathan cirillo was shot and killed. URL",0
526459255147491328,3565268,62.92353343985391,1,0.0,ROOT,526459255147491328,0.0,16664681,0.0,0,0.0,6.39503117297213e-05,85,0,0,2,0.4847,judd nelson didn't die last night. he sent us this photo to debunk the rumor. URL URL,1
508002575858561024,21609391,103.20626262626264,1,0.0,ROOT,508002575858561024,0.0,1652541,0.0,1,0.0,5.59941740144366e-06,115,0,0,1,-0.6705,"pentagon confirms ahmed abdi godane, a leader of the al shabaab islamist group, was killed in a u.s. airstrike: URL",0
356310469390245888,28420,42.49333650642552,0,0.0,ROOT,356310469390245888,0.0,29233291,0.0,0,0.0,0.0020056298381421,104,1,0,0,-0.3382,*breaking news* obama administration files federal charges against george zimmerman! #ontheroadtojustice,1
562313802369073153,15262963,70.23097050428164,1,0.0,ROOT,562313802369073153,0.0,28785486,0.0,1,0.0,6.813880109648435e-06,102,1,0,2,0.0,"annual simulated 'madden' game made several accurate #sb49 predictions, including final score: URL URL",0
540643709465812992,478,7.49025672749768,0,0.0,ROOT,540643709465812992,0.0,70024758,0.0,0,0.0,0.1255230125523012,45,0,0,1,0.0,facebook spies on you for the government: URL,1
489968646014246912,798246,44.637982195845694,1,0.0,ROOT,489968646014246912,0.0,16675569,0.0,0,0.0,0.0002279998897582,60,1,0,2,0.0,here's the passenger breakdown by nationality: URL #mh17 URL,1
536835346932441088,81807,8.705327675624705,1,0.0,ROOT,536835346932441088,0.0,21889069,0.0,1,0.0,0.0010268069969562,84,0,0,2,0.6597,that powerful lego letter to parents about gender and creativity? it's real. URL URL,0
520244836084228096,9791736,76.09639040129058,1,0.0,ROOT,520244836084228096,0.0,972651,0.0,0,0.0,1.0927582197886054e-05,83,0,0,2,0.0,a penis spray-painted on a $2.5 million bugatti was just for a prank video. URL URL,1
536547921542791170,3151566,221.6746849942726,1,0.0,ROOT,536547921542791170,0.0,16973333,0.0,1,0.0,0.0002782743563041,92,0,0,2,0.4215,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,0
407156621450571777,478,7.49025672749768,0,0.0,ROOT,407156621450571777,0.0,283799359,0.0,1,0.0,0.1485355648535564,102,0,0,0,-0.8063,“r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous” omg:(,0
554655549896159233,6849,26.94515206654536,0,0.0,ROOT,554655549896159233,0.0,127121446,0.0,0,0.0,0.0084683895459191,104,0,0,1,-0.5106,just heart breaking. french police commissioner commits suicide after meeting charliehebdo bereaved. URL,1
524967711492014080,234685,18.780261248185777,0,0.0,ROOT,524967711492014080,0.0,292777349,0.0,1,0.0,0.0005283678121737,120,0,0,1,-0.3818,canada parliament shooting: - active shooter - 3 separate shooting sites - 3 injd - multiple gunmen - 1 soldier dead URL,0
538760398003253248,478,7.49025672749768,0,0.0,ROOT,538760398003253248,0.0,1379288282,0.0,0,0.0,0.200836820083682,102,2,2,2,-0.5423,karma🙀#ferguson protestor accidentally burns🔥down own house🏡 URL @sheepawoken @youngblkrepub #tcot URL,1
514517213022543872,3752974,17.579047619047618,1,0.0,ROOT,514517213022543872,0.0,29873662,0.0,0,0.0,6.68802928024548e-05,73,0,1,1,0.0,"2,000,000 views incoming… rt @unboxtherapy: iphone 6 plus bend test - URL",1
514395350615203841,221587,5.4155990957045965,1,0.0,ROOT,514395350615203841,0.0,1562935142,0.0,1,0.0,0.0002030805056253,100,0,0,2,-0.1027,reporter charlo green quit on air to start a marijuana business URL will quitting on tv pay off? URL,0
407169885345943552,2042,11.17215452424164,0,0.0,ROOT,407169885345943552,0.0,123846927,0.0,1,0.0,0.0249755142017629,94,0,0,0,-0.8063,r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous,0
527947775905103872,7377257,33.337144190387306,1,0.0,ROOT,527947775905103872,0.0,18927441,0.0,1,0.0,2.5077071328815037e-05,99,0,0,2,0.0,seth rogen has been cast as steve wozniak in the steve jobs biopic starring christian bale. URL URL,0
551575491430211584,18719072,84.41853422168383,1,0.0,ROOT,551575491430211584,0.0,1367531,0.0,1,0.0,1.981935856649304e-05,101,0,1,1,0.0,"19-year-old girl wakes up during brain surgery, asks doctors ‘how’s it going?’ URL via @foxnewshealth",0
532197572698320896,5390068,66.59913695207813,1,0.0,ROOT,532197572698320896,0.0,16331010,0.0,1,0.0,2.5602645458276223e-05,65,0,0,1,-0.8658,sugarhill gang's big bank hank dies -- dead at 57 from cancer URL,0
537006518118273025,3150474,221.63184421534936,1,0.0,ROOT,537006518118273025,0.0,16973333,0.0,1,0.0,8.347950181464758e-05,73,0,0,2,0.4215,"that powerful, 40-year-old letter from lego to parents? it's real URL URL",0
357299879070023680,503228,15.264720558882235,1,0.0,ROOT,357299879070023680,0.0,83266089,0.0,0,0.0,0.0002126272782913,93,0,0,1,0.4374,please read! do not purchase koch products. they're paying for zimmerman's attorney fees! URL,1
553008832784642048,584798,18.626139026295235,1,0.0,ROOT,553008832784642048,0.0,129051309,0.0,0,0.0,0.0008532860919496,79,0,0,2,0.7876,banksy shares simple but beautiful tribute to charlie hebdo cartoonists URL URL,1
534445263528947712,21600761,103.1379797979798,1,0.0,ROOT,534445263528947712,0.0,1652541,0.0,0,0.0,4.397993200332155e-06,69,0,0,1,0.1027,missouri governor declares state of emergency ahead of grand jury URL,1
489833932813516800,15290407,72.42464090633219,1,0.0,ROOT,489833932813516800,0.0,2467791,0.0,0,0.0,5.035837175557197e-05,89,0,0,2,0.0,this is the surface-to-air missile ukraine says shot down malaysia airlines plane URL URL,1
407170443443859456,29329,10.294661190965092,0,0.0,ROOT,407170443443859456,0.0,867212870,0.0,1,0.0,0.0073647243342766,117,0,0,0,-0.5574,"r.i.p. roger rodas, the ceo/racer who died with paul walker yesterday. he was originally from santa ana, el salvador.",0
326137285450018817,478,7.49025672749768,0,0.0,ROOT,326137285450018817,0.0,287168172,0.0,0,0.0,1.0,60,0,0,1,0.0,a photo of black nurses saving the life of a kkk member. URL,1
524312881823637504,6295636,8.205707491082045,1,0.0,ROOT,524312881823637504,0.0,28638191,0.0,1,0.0,3.7009763588619165e-05,101,0,0,0,0.9992,google south american goliath birdeater. helllll noooooo✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋,0
544457299667202048,1802782,41.3856003865668,1,0.0,ROOT,544457299667202048,0.0,45564482,0.0,0,0.0,3.882887670278492e-05,94,1,0,2,0.0,#rtlny: because a stuyvesant senior made $72 million trading stocks on his lunch break URL URL,1
525077806401994754,9485126,21.31107026143791,1,0.0,ROOT,525077806401994754,0.0,6017542,0.0,1,0.0,1.9187936986814934e-05,119,0,0,1,0.1808,prime minister harper on ottawa attack: 'we will not be intimidated. canada will never be intimidated' - live video URL,0
509031495101874176,6586204,50.95925020374898,1,0.0,ROOT,509031495101874176,0.0,5695632,0.0,0,0.0,3.993195473447224e-05,73,0,0,2,0.0,breaking news: durex has not come out with a pumpkin spice condom URL URL,1
549124560793374720,3149410,221.57434135166093,1,0.0,ROOT,549124560793374720,0.0,16973333,0.0,0,0.0,2.857678104787881e-05,89,0,0,2,-0.128,president of argentina adopts jewish godson to 'stop him turning into a werewolf' URL URL,1
562090534945431552,27180,8.515054452274184,1,0.0,ROOT,562090534945431552,0.0,532617990,0.0,1,0.0,0.0021339220014716,87,0,0,1,0.5859,'madden 15' predicted the patriots would win 28-24. which is exactly what happened. URL,0
506118402466152449,70,0.0004486316733961,0,0.0,ROOT,506118402466152449,0.0,2757239331,0.0,0,0.0,1.0,25,0,0,0,0.4389,"i'm alive, see you soon !",1
524933380929245184,902391,58.060356652949245,1,0.0,ROOT,524933380929245184,0.0,203123011,0.0,1,0.0,0.0005330283657527,94,1,0,2,-0.8176,"developing story: shots fired on parliament hill, soldier shot at war memorial URL #ottawa URL",0
538861627018579968,11979,15.8615625,0,0.0,ROOT,538861627018579968,0.0,453871084,0.0,0,0.0,0.0068453126304365,41,0,0,0,-0.2732,i aint know obama daughter was pregnant 😩,1
537378640653475841,1161,5.641541038525963,0,0.0,ROOT,537378640653475841,0.0,36570365,0.0,0,0.0,0.0852713178294573,126,0,0,0,-0.6249,"darren wilson was paid $500,000 for his abc interview. and so the hands of racism and capitalism continue to wash one another.",1
336913656921083904,18713417,84.41752473248536,1,0.0,ROOT,336913656921083904,0.0,1367531,0.0,1,0.0,9.191266351837296e-06,73,0,0,1,0.0,fort hood shooter reportedly has drawn $278g in salary since massacre URL,0
538930446814703616,141875,29.47915177507744,1,0.0,ROOT,538930446814703616,0.0,30488144,0.0,0,0.0,0.0011418502202643,140,1,0,0,-0.3818,"abc reportedly gave darren wilson 6-figures for an interview. if true, they essentially paid the bounty for killing a black child. #ferguson",1
514039286845698048,1658434,56.04255319148936,1,0.0,ROOT,514039286845698048,0.0,23482952,0.0,1,0.0,0.0003183726334602,99,0,0,2,0.0,"alaskan reporter says ""f*ck this,"" quits on live tv — her coworker's reaction is priceless: URL URL",0
489836271049928704,9792095,76.063117564025,1,0.0,ROOT,489836271049928704,0.0,972651,0.0,0,0.0,1.5318478834202488e-05,102,1,0,2,0.0,could a buk surface-to-air missile system have brought down malaysia airlines flight 17? URL #mh17 URL,1
560873850846846978,478,7.49025672749768,0,0.0,ROOT,560873850846846978,0.0,35216399,0.0,0,0.0,0.2719665271966527,96,0,0,2,0.0,come on texas! what's up with this? confirmed islamic tribunal using sharia law in texas URL URL,1
445495350171013120,605,0.8510111432108955,0,0.0,ROOT,445495350171013120,0.0,2350451702,0.0,1,0.0,0.1206611570247934,133,1,0,0,0.8957,#prayforchristopher please rt/fav this it means u care and maybe chris brown will see this and will see that we care and smiles again,0
509478961705807872,378043,14.770046388336649,1,0.0,ROOT,509478961705807872,0.0,14799177,0.0,1,0.0,0.0002777461823125,100,0,0,2,0.0,microsoft to buy mojang for $2 billion - report. deal to be finalised as early as this week. URL URL,0
365276206381268995,17490031,61.623608017817375,1,0.0,ROOT,365276206381268995,0.0,3108351,0.0,0,0.0,1.715262826006426e-05,99,0,0,1,0.0,"japan: fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily. URL",1
524646141938647043,2389480,17.4594674556213,1,0.0,ROOT,524646141938647043,0.0,331311644,0.0,0,0.0,8.077071161926444e-05,111,0,0,1,-0.8016,"after the fake news of banksy being arrested and unmasked, the real banksy has shockingly revealed himself! URL",1
568580363339091968,5942,79.80026809651474,0,0.0,ROOT,568580363339091968,0.0,2757125954,0.0,0,0.0,0.024234264557388,51,0,0,0,0.0,macklemore announced today that he has joined isis.,1
505657661120348163,158044,26.47512772250605,1,0.0,ROOT,505657661120348163,0.0,174172366,0.0,0,0.0,0.0008288830958467,38,0,0,1,0.0,"15 year old ""swatter"" got 25 years URL",1
510921017972514817,38476,11.082710174484475,1,0.0,ROOT,510921017972514817,0.0,16172991,0.0,1,0.0,0.0108639151678968,115,1,1,1,0.8061,uk aid worker david haines beheaded by #isis remember this great & giving man this way not as isis wants @acted URL,0
504387128013246465,7389034,54.93022241604884,1,0.0,ROOT,504387128013246465,0.0,14173315,0.0,1,0.0,2.8826501542691507e-05,59,0,0,2,0.0,fbi probing alleged audio of michael brown shooting URL URL,0
